,cv_mse,ext_val_mse,max_depth,n_estimators,rcv_mse,test_mse,train_mse
0,24.856366229926174,37.31600188554674,5.0,10,26.73169224816528,42.37826619482557,18.564272720494206
1,23.34225878191716,32.83829751244282,5.0,50,24.194412735287663,47.767963127164776,16.987045690161256
2,23.369735193269427,30.87203179413572,5.0,100,23.307934072111788,47.10602854856467,16.576609936907754
3,23.281961077571683,33.263080722175076,5.0,150,22.873429553218187,47.445074765365135,17.106807110690585
4,23.192741712028873,31.95291364519862,5.0,200,22.648060831960855,47.77232842651288,16.74403304591542
5,23.097077375837628,29.987009632432816,5.0,500,22.399879836677357,45.52040932452428,16.48931985241968
6,23.022927990853837,30.62350948329384,5.0,750,22.210016652465804,45.137362712617765,16.495295406280782
7,22.985307393510592,30.665373736940243,5.0,1000,22.05733121644298,44.79216881185146,16.566563882277382
8,22.085987869016797,24.93406146063613,10.0,10,21.631320908815766,35.419129040809146,8.745437681894321
9,21.262463423921595,22.724289340018842,10.0,50,20.908930987055754,43.94489053490297,6.834142223161243
10,20.702819681061666,20.557166130100352,10.0,100,20.252092098124756,43.76216568633299,6.2731535004972745
11,20.218542417213772,22.984718954763217,10.0,150,19.712001035760476,43.20752198561625,6.64517632429383
12,19.787321322942702,21.754785736237377,10.0,200,19.227947373181266,43.19929842917693,6.35587563666451
13,19.414724461231163,20.33437778804861,10.0,500,18.792636503791716,41.42718912561156,6.117044824230975
14,19.083606911100965,20.760202251665127,10.0,750,18.40563126125824,41.202255013383166,6.090607171279284
15,18.80125758285964,21.000348859776086,10.0,1000,18.061752062232678,40.97634653705058,6.181138161570913
16,18.58819311107378,22.79175880000003,20.0,10,18.072111039524312,35.61428545,8.323109716666668
17,18.31777976290302,22.498781022666694,20.0,50,17.855576919307353,42.14292298533329,6.803557768166671
18,18.14748330171514,20.51441609433335,20.0,100,17.628259546689677,42.91309963283333,6.171948300541666
19,17.97638889360716,23.229127182518603,20.0,150,17.432853692914986,42.5400865791853,6.639390107592616
20,17.815253140787075,21.57055316500016,20.0,200,17.241832832509736,42.640838247041714,6.283071463197964
21,17.66184261181819,19.663422906786973,20.0,500,17.05707259099765,41.25577353910653,5.982089262248381
22,17.52039390346219,20.544915626565874,20.0,750,16.883620520483134,41.113846195676636,5.990785537190222
23,17.395127619219277,20.901178737109266,20.0,1000,16.719125317408825,40.84928125601944,6.068742955235161
24,17.306488976950508,22.79175880000003,30.0,10,16.77987449176009,35.61428545,8.323109716666668
25,17.168576048760098,22.498781022666694,30.0,50,16.679667660370047,42.14292298533329,6.803557768166671
26,17.091300898818364,20.51441609433335,30.0,100,16.56325577811825,42.91309963283333,6.171948300541666
27,17.006811407416127,23.229127182518603,30.0,150,16.461716017156732,42.5400865791853,6.639390107592616
28,16.923560603173684,21.57055316500016,30.0,200,16.356878072579082,42.640838247041714,6.283071463197964
29,16.840782633183615,19.663422906786973,30.0,500,16.25088572080124,41.25577353910653,5.982089262248381
30,16.762322623068982,20.544915626565874,30.0,750,16.148201503006483,41.113846195676636,5.990785537190222
31,16.692062637399086,20.901178737109266,30.0,1000,16.047811944996898,40.84928125601944,6.068742955235161
32,16.646217150280933,22.79175880000003,,10,16.11417687624519,35.61428545,8.323109716666668
33,16.56017408244914,22.498781022666694,,50,16.057127464462067,42.14292298533329,6.803557768166671
34,16.51794473724583,20.51441609433335,,100,15.985110875179478,42.91309963283333,6.171948300541666
35,16.468157248421104,23.229127182518603,,150,15.922195086179931,42.5400865791853,6.639390107592616
36,16.417464838582298,21.57055316500016,,200,15.854606452077899,42.640838247041714,6.283071463197964
37,16.36543211923728,19.663422906786973,,500,15.784145953845425,41.25577353910653,5.982089262248381
38,16.31525494488838,20.544915626565874,,750,15.714492851674104,41.113846195676636,5.990785537190222
39,16.270223648306978,20.901178737109266,,1000,15.645023921549743,40.84928125601944,6.068742955235161
