,cv_mse,ext_val_mse,max_depth,n_estimators,rcv_mse,test_mse,train_mse
0,49.52958760587028,47.84393640617175,5.0,10,52.13410959756767,36.319728231635764,32.605683067863374
1,49.34973359587214,41.74882162573648,5.0,50,49.82937611925353,35.64103376415782,29.87983965009646
2,48.86320835755502,41.67084926904147,5.0,100,48.98463200801588,36.19015448198544,29.45945534336959
3,48.51786472384986,41.95142546290579,5.0,150,48.447250528402535,36.70203513683771,29.18725221908329
4,48.304745361216526,41.5899296014466,5.0,200,48.10152897866802,35.862882182648214,29.061622888021986
5,48.221506749527634,41.17014712402654,5.0,500,47.97239479815131,35.85226311443394,28.611036559586758
6,48.17489902871215,41.248315420356704,5.0,750,47.8981959823685,36.241318011599496,28.530885176595984
7,48.13399658834403,41.35474818879529,5.0,1000,47.867353044896014,36.18250372339074,28.481716132539493
8,45.53542199489577,33.94882382401716,10.0,10,46.54335883096054,27.041715386831488,13.6220334009734
9,43.567115054203626,24.88078271758227,10.0,50,45.02168662968415,23.66179531322658,10.260309082425502
10,41.901252916905236,24.047399899001338,10.0,100,43.74505552763009,22.929552353545333,10.05260333251297
11,40.47926364066848,24.277237443648247,10.0,150,42.62263840959397,23.916229867473422,9.945216311226064
12,39.27546994368831,23.857646519888316,10.0,200,41.69097818611639,23.361719667135667,9.871216890386355
13,38.232264726258805,23.63351472614244,10.0,500,40.90549105410659,23.599084476167544,9.61149042055015
14,37.3201072629041,23.476580936040925,10.0,750,40.228480843689475,23.416702365899784,9.577643152293975
15,36.51241001404419,23.442111294424684,10.0,1000,39.646261694335145,23.277076544494424,9.560998603231058
16,35.83776967548172,33.223804466666664,20.0,10,39.36085759925734,22.875088620918355,13.066357348065477
17,35.24943816495697,23.854355648578988,20.0,50,38.880947040530216,23.84181400416253,9.754460755165532
18,34.69562187667698,22.958002793562294,20.0,100,38.442898830809376,23.238507085666317,9.656180517799221
19,34.17565143191648,23.734501699236112,20.0,150,38.01163959799521,24.466686844875134,9.640041465134821
20,33.70754723980037,23.359299896129244,20.0,200,37.63375884165935,23.566141993664196,9.56373879367421
21,33.27207982209354,23.162821618431675,20.0,500,37.29884704805521,23.53138136864562,9.311046727788916
22,32.86843836633928,22.882847783456448,20.0,750,37.00009401910034,23.282234383885715,9.272619333054017
23,32.49227285877329,22.981392204167676,20.0,1000,36.72974398242873,23.095740922619317,9.26185186707058
24,32.19432291476165,33.223804466666664,30.0,10,36.65232990625208,22.875088620918355,13.066357348065477
25,31.927149052118363,23.854355648578988,30.0,50,36.42425827686427,23.84181400416253,9.754460755165532
26,31.66037334210054,22.958002793562294,30.0,100,36.20699060201131,23.238507085666317,9.656180517799221
27,31.397307523097794,23.734501699236112,30.0,150,35.97880215817255,24.466686844875134,9.640041465134821
28,31.154049781901573,23.359299896129244,30.0,200,35.775262211854255,23.566141993664196,9.56373879367421
29,30.919781891957538,23.152759804225006,30.0,500,35.59161011753806,23.52623553927192,9.30735737739512
30,30.69618731543928,22.87218618806019,30.0,750,35.42502680349145,23.277835938702697,9.269262233644332
31,30.481941662935633,22.973378729455373,30.0,1000,35.27148267105489,23.092418465609978,9.25932251720687
32,30.31714113552795,33.223804466666664,,10,35.25702538035664,22.875088620918355,13.066357348065477
33,30.16804293995467,23.854355648578988,,50,35.12365603217465,23.84181400416253,9.754460755165532
34,30.01250470971702,22.958002793562294,,100,34.99320960427921,23.238507085666317,9.656180517799221
35,29.853672090281098,23.734501699236112,,150,34.849445842341616,24.466686844875134,9.640041465134821
36,29.704730494014242,23.359299896129244,,200,34.72043767673623,23.566141993664196,9.56373879367421
37,29.557922141108094,23.152759804225006,,500,34.60320772162128,23.52623553927192,9.30735737739512
38,29.415112599538435,22.87218618806019,,750,34.49613899496672,23.277835938702697,9.269262233644332
39,29.275742945433038,22.973378729455373,,1000,34.396525884230584,23.092418465609978,9.25932251720687
