,cv_mse,ext_val_mse,max_depth,n_estimators,rcv_mse,test_mse,train_mse
0,36.43179043129905,46.91970361185154,5.0,10,37.013231747592705,42.00207271184922,29.511787605808006
1,35.30439462238636,42.460011897878864,5.0,50,35.50371675315999,38.13162777841261,26.515662364594693
2,34.80921749248587,42.89354482630781,5.0,100,34.41908651752225,37.61902231239453,26.312434134320096
3,34.52995223740702,41.87536481557158,5.0,150,33.78072772405011,38.2894574916925,26.139795945619127
4,34.31689293147977,42.55844543304857,5.0,200,33.45481873001288,38.259883451432216,26.400398703294435
5,34.212569174134664,42.294786795655654,5.0,500,33.24320794566296,38.797804162210774,26.45752802314745
6,34.175693655734506,42.35849765824741,5.0,750,33.09405039817725,38.95337853029979,26.57480165955514
7,34.15271551130913,42.410581923833405,5.0,1000,32.98682215586886,39.242290289873395,26.632673314354996
8,32.53707893351428,40.491921661597935,10.0,10,31.428005258719654,21.81751015910543,10.013883745088972
9,30.96828620433398,36.45380695441849,10.0,50,29.872464497545483,18.819920434465125,8.08080318062336
10,29.62965992751068,35.970745758100364,10.0,100,28.492007475263133,18.257458087995733,7.6867411221693835
11,28.503811053096715,33.92681059092508,10.0,150,27.36665607143467,18.736311403145486,7.36014100612384
12,27.557064175273386,34.7477412076901,10.0,200,26.412921755846607,19.005406772635002,7.51275743440922
13,26.73758024228026,34.775563569670375,10.0,500,25.615594210913958,19.093629871179967,7.4715840443674315
14,26.03340202244141,34.9478802739055,10.0,750,24.91919676408891,19.341780749148686,7.54297675779932
15,25.421034872900975,34.81786249951713,10.0,1000,24.306902420543242,19.519230234522972,7.551409067854421
16,25.04051784336759,39.220665399999994,20.0,10,23.99442606345246,20.692933208333333,9.295272506249997
17,24.579531353911978,35.724476645333326,20.0,50,23.538250130313564,18.58538480200003,7.721651004583337
18,24.137325784566297,35.70373364708324,20.0,100,23.073747701928642,17.865122134854168,7.354553268536444
19,23.739871134375974,33.54820956943609,20.0,150,22.66429061306184,18.02533489700921,6.9998023989626725
20,23.376821295608906,34.320127695158746,20.0,200,22.29703143859319,18.33034019131763,7.147664170382774
21,23.040954550012117,34.4588810113511,20.0,500,21.966671470141172,18.487169586992415,7.104184642965532
22,22.73662675464116,34.57188971836355,20.0,750,21.666199228298105,18.719090481843743,7.178285285737494
23,22.459878106958442,34.424738984058415,20.0,1000,21.389693563423723,18.841699021833318,7.187317667253177
24,22.31957279751344,39.220665399999994,30.0,10,21.29389799488677,20.692933208333333,9.295272506249997
25,22.105080037346255,35.724476645333326,30.0,50,21.081950351504677,18.58538480200003,7.721651004583337
26,21.88544721841407,35.70373364708324,30.0,100,20.84605233815265,17.865122134854168,7.354553268536444
27,21.68191208187153,33.54820956943609,30.0,150,20.633143537668367,18.02533489700921,6.9998023989626725
28,21.48993299159783,34.320127695158746,30.0,200,20.437236793239116,18.33034019131763,7.147664170382774
29,21.306511594842824,34.46118601064943,30.0,500,20.25706745308099,18.48122077655075,7.103159148003658
30,21.136660918493245,34.56660486657615,30.0,750,20.089353053676398,18.71560339927003,7.17621702480429
31,20.979091127105157,34.421029538009655,30.0,1000,19.93129926563567,18.83921207751632,7.185817810402922
32,20.917671558733282,39.220665399999994,,10,19.90292063182853,20.692933208333333,9.295272506249997
33,20.794880072687207,35.724476645333326,,50,19.781754121096878,18.58538480200003,7.721651004583337
34,20.662883325644064,35.70373364708324,,100,19.636924117379824,17.865122134854168,7.354553268536444
35,20.538538327576813,33.54820956943609,,150,19.50491527869129,18.02533489700921,6.9998023989626725
36,20.41897022315404,34.320127695158746,,200,19.3818594049218,18.33034019131763,7.147664170382774
37,20.302347088043348,34.46118601064943,,500,19.26739354133163,18.48122077655075,7.103159148003658
38,20.19308538393982,34.56660486657615,,750,19.159458349798477,18.71560339927003,7.17621702480429
39,20.090618939193185,34.421029538009655,,1000,19.056262686962842,18.83921207751632,7.185817810402922
