,cv_mse,ext_val_mse,max_depth,n_estimators,rcv_mse,test_mse,train_mse
0,9.710449398054074,8.679135142902862,5.0,10,11.015559969749889,17.825909433193736,5.381697264998856
1,8.46081383333033,8.496408253766626,5.0,50,10.372603968096712,14.93908498608991,4.093755553009649
2,8.205290556616955,9.237956435857637,5.0,100,10.312171648851226,16.396513903889492,3.882509812816173
3,8.02628035662668,9.820921341916513,5.0,150,10.333916933705154,16.454351943149153,4.040463018410291
4,7.908118246420736,9.203067936984855,5.0,200,10.344571646970543,17.15198100368674,3.9041932858253277
5,7.813018500822893,7.911854237530403,5.0,500,10.398208441265504,17.270904601423975,3.680729339970692
6,7.75066151102571,7.667458726890949,5.0,750,10.484063229352387,17.39404885487317,3.5942411455686765
7,7.710482491253396,7.76811986097155,5.0,1000,10.552399052200268,17.552684676495527,3.6396538388647968
8,7.73291912698913,9.525512121999984,10.0,10,10.580056426453593,15.793337833500027,4.7012895163061135
9,7.545146061336259,8.04924182864016,10.0,50,10.430302849927948,13.040696569020295,3.1170349812055163
10,7.435521974229332,8.272115003720128,10.0,100,10.35128529875652,14.306595762200265,2.80416907696637
11,7.3294256621971385,8.599246718063423,10.0,150,10.290760569760169,14.660807440741149,2.9307301050660888
12,7.237060228346214,8.078854584316947,10.0,200,10.236859407812412,15.394691365185329,2.799848005946767
13,7.156811651624062,7.077162321251167,10.0,500,10.200864405557178,15.393137423112563,2.621709612110542
14,7.089308984066541,6.9713058062983695,10.0,750,10.188816221795838,15.453147819243293,2.550799830212426
15,7.032115529821738,6.995086537519768,10.0,1000,10.176507402831314,15.731807233957715,2.596522178607676
16,7.087198738089577,9.547162739999992,20.0,10,10.218521580942078,15.637482256500025,4.603335111874989
17,7.020366974308489,8.030000114280153,20.0,50,10.155941979046888,13.002963502240291,3.106933179990038
18,6.985374477023505,8.267292422320093,20.0,100,10.12586838579781,14.323112564615272,2.793757805133776
19,6.945137545833612,8.605511947111124,20.0,150,10.101477568303194,14.666716600344795,2.922097908501093
20,6.907067265498394,8.105556359854843,20.0,200,10.077912077094092,15.382723632476413,2.7982641535727546
21,6.871185296558525,7.096043561844768,20.0,500,10.062108171092762,15.391652053746046,2.620192386303349
22,6.839636495236407,6.99906517972874,20.0,750,10.059909686070313,15.446431466691028,2.5544807825195806
23,6.811829370772044,7.010474493780369,20.0,1000,10.057178201759283,15.723752590234529,2.5967107909352563
24,6.858097398756162,9.547162739999992,30.0,10,10.090521010917485,15.637482256500025,4.603335111874989
25,6.820640844574388,8.030000114280153,30.0,50,10.05211976999099,13.002963502240291,3.106933179990038
26,6.80341375869733,8.267292422320093,30.0,100,10.034802138040005,14.323112564615272,2.793757805133776
27,6.7811716906447685,8.605511947111124,30.0,150,10.020632491535205,14.666716600344795,2.922097908501093
28,6.759257551615431,8.105556359854843,30.0,200,10.006355586755097,15.382723632476413,2.7982641535727546
29,6.73787109818896,7.096043561844768,30.0,500,9.997151272032088,15.391652053746046,2.620192386303349
30,6.718764381026406,6.99906517972874,30.0,750,9.99761552182384,15.446431466691028,2.5544807825195806
31,6.701686291247197,7.010474493780369,30.0,1000,9.997513601223268,15.723752590234529,2.5967107909352563
32,6.740075496675312,9.547162739999992,,10,10.024581323329057,15.637482256500025,4.603335111874989
33,6.714903481773979,8.030000114280153,,50,9.997155071079046,13.002963502240291,3.106933179990038
34,6.704635083034547,8.267292422320093,,100,9.985366174971483,14.323112564615272,2.793757805133776
35,6.690079548873188,8.605511947111124,,150,9.975718559997429,14.666716600344795,2.922097908501093
36,6.6753655518440205,8.105556359854843,,200,9.965742443589718,15.382723632476413,2.7982641535727546
37,6.660689193869738,7.096043561844768,,500,9.959544646260117,15.391652053746046,2.620192386303349
38,6.647480826492304,6.99906517972874,,750,9.960877937781047,15.446431466691028,2.5544807825195806
39,6.635600443532288,7.010474493780369,,1000,9.961714840901658,15.723752590234529,2.5967107909352563
