,cv_mse,ext_val_mse,max_depth,n_estimators,rcv_mse,test_mse,train_mse
0,9.71295069219782,12.935599787500694,5.0,10,10.704687996236421,10.727324490487687,7.538138570883239
1,9.38381058924786,12.399233232940146,5.0,50,10.241757339280564,9.778855691069575,7.518221984500582
2,9.240594731190757,12.496427547338634,5.0,100,10.087152361712157,9.405481652601013,7.557721312473448
3,9.196359437707436,12.350883115651056,5.0,150,9.95867535935097,9.625615041222241,7.514440519942277
4,9.171517531948233,12.192994117968102,5.0,200,9.898339038092475,9.715538341903196,7.4569738249048445
5,9.153615441711723,11.98641737145789,5.0,500,9.850026800015828,9.692987819675094,7.394851109441694
6,9.150052291918996,12.002607675618925,5.0,750,9.81400713693069,9.537544234116407,7.326629063214435
7,9.14889791078497,12.058005778223531,5.0,1000,9.789326786243782,9.592431464122134,7.306266798097911
8,8.646847705894645,7.395261513495935,10.0,10,9.34163265445815,5.251237433830118,2.2716640235263217
9,8.202916907349929,6.2509237111523195,10.0,50,8.940305520451844,4.4124150373527495,1.72933351650024
10,7.832917093079271,6.189378357998436,10.0,100,8.599726347466488,3.9989148857906844,1.636433321647167
11,7.525748830283786,6.036507831381747,10.0,150,8.305679735948926,3.915795971756037,1.5817597786791517
12,7.266828083262963,6.073905937024589,10.0,200,8.053945027566371,3.9612988354531806,1.587529806191958
13,7.04301808600508,6.163675182396526,10.0,500,7.837037193524525,4.068279611452573,1.5567905342150437
14,6.8511882935046655,6.202801149945271,10.0,750,7.648773832064792,4.033639395797674,1.5620462622652211
15,6.683281335150537,6.190334613567073,10.0,1000,7.484405796768973,4.006580006283363,1.557913301500419
16,6.545687192679671,7.070697574333354,20.0,10,7.375395191104694,4.634286364749992,2.0407469667500044
17,6.410942856602421,6.077100988860044,20.0,50,7.25304044884676,4.083177142379985,1.5424377981916828
18,6.28503140350121,5.898158939533293,20.0,100,7.138848804378387,3.7758210199049813,1.436349342954583
19,6.172584106762587,5.7868146954575606,20.0,150,7.030392532146359,3.6959787443595697,1.3984827982254273
20,6.071839549065419,5.83946826311755,20.0,200,6.9300626037327895,3.7223289808290216,1.4127699288317384
21,5.977924276668237,5.927979449448425,20.0,500,6.837765373764902,3.8085674209547635,1.384994203228824
22,5.893739395337292,5.941714260305615,20.0,750,6.753514869605988,3.779600704289162,1.3921992872403963
23,5.8167149824267534,5.945194866181115,20.0,1000,6.67643179282815,3.7935110338819564,1.3909778182189982
24,5.757813619655516,7.070697574333354,30.0,10,6.634623541134072,4.634286364749992,2.0407469667500044
25,5.694831909026041,6.077100988860044,30.0,50,6.5784076291851425,4.083177142379985,1.5424377981916828
26,5.632750180828017,5.898158939533293,30.0,100,6.523036946768939,3.7758210199049813,1.436349342954583
27,5.575726441110187,5.7868146954575606,30.0,150,6.46756146151783,3.6959787443595697,1.3984827982254273
28,5.523354784351976,5.83946826311755,30.0,200,6.4143167226882944,3.7223289808290216,1.4127699288317384
29,5.47276641008449,5.927979449448425,30.0,500,6.363823370143704,3.8085674209547635,1.384994203228824
30,5.426602074470685,5.940623463465761,30.0,750,6.316603213050633,3.7772559449018512,1.391854202938827
31,5.383431806064861,5.944536905207532,30.0,1000,6.2724442686902675,3.7913396008256286,1.3906852435301544
32,5.351939354764284,7.070697574333354,,10,6.253013396926205,4.634286364749992,2.0407469667500044
33,5.315714348544429,6.077100988860044,,50,6.221248586147842,4.083177142379985,1.5424377981916828
34,5.278654659948285,5.898158939533293,,100,6.1887386037992655,3.7758210199049813,1.436349342954583
35,5.244138849081076,5.7868146954575606,,150,6.154877069242006,3.6959787443595697,1.3984827982254273
36,5.2120526205956965,5.83946826311755,,200,6.121595635896583,3.7223289808290216,1.4127699288317384
37,5.180306592588637,5.927979449448425,,500,6.089435649329582,3.8085674209547635,1.384994203228824
38,5.151110833959608,5.940623463465761,,750,6.058937260891861,3.7772559449018512,1.391854202938827
39,5.123461900247726,5.944536905207532,,1000,6.0300517542075385,3.7913396008256286,1.3906852435301544
