,cv_mse,ext_val_mse,max_depth,n_estimators,rcv_mse,test_mse,train_mse
0,44.284690885973745,57.179535682861044,5.0,10,47.26636935300935,45.42409108215624,35.62464507193272
1,44.39189201142125,53.01339172815362,5.0,50,44.18318122550122,43.094274056556976,33.437104010266744
2,44.02171849328646,54.88097409285437,5.0,100,43.22132992942364,42.86656165635069,33.71502545854673
3,43.68742439718004,54.08638116550834,5.0,150,42.845279761442406,42.63985876850752,33.526723406032225
4,43.494048319819925,53.80015170118947,5.0,200,42.48897636824181,42.62102298537931,33.29485179722022
5,43.412602046752134,52.70330802176206,5.0,500,42.22922018024751,42.25284136532972,33.10071697344931
6,43.35835320459421,52.74251415931589,5.0,750,42.01473307405195,42.17003201345427,32.98231467957245
7,43.3177533560786,52.875987521712744,5.0,1000,41.841197099063734,42.14074189727585,33.05350143326448
8,40.5762927209956,25.481360419189432,10.0,10,39.69288642071964,23.136309718622936,7.685856740906332
9,38.36792986421404,22.911847454876558,10.0,50,37.594092278636374,20.469046542272853,6.601432708992266
10,36.470063488784845,23.182363122606017,10.0,100,35.90036062119845,19.432273268840518,6.42637141463656
11,34.87698511983798,23.20053176051904,10.0,150,34.48412282150852,19.488698519353818,6.355049773178385
12,33.523553698584685,23.040074325455826,10.0,200,33.26660306744586,19.031416880685953,6.254507010944582
13,32.34995549671516,22.084916752362844,10.0,500,32.2252468903316,18.371883279482912,6.000809050138163
14,31.334111556026578,22.244733707453392,10.0,750,31.31973866466926,18.5528813663018,6.00492217762115
15,30.448714815748588,22.122349493942302,10.0,1000,30.521301532640997,18.295951438569222,5.974392985421915
16,29.663292002054142,24.316488922222234,20.0,10,30.026360349849508,22.916973393209876,6.648531181189218
17,28.991134492298045,21.279689123308643,20.0,50,29.3649573814333,20.205501970543217,5.577357215459852
18,28.33882658024369,21.594066748643698,20.0,100,28.774391105250167,18.651113951038415,5.44435165647806
19,27.748825649091195,21.502865450145574,20.0,150,28.24520524411236,18.543076233786824,5.315551996349271
20,27.215469889254617,21.430233509028543,20.0,200,27.757734408263413,18.259264711357694,5.209646894426474
21,26.720464351885923,20.399989409940186,20.0,500,27.315336556679142,17.5641954235062,4.979369950371875
22,26.26937342136574,20.390340579306777,20.0,750,26.91231674068242,17.523882429552515,4.979359863726462
23,25.85919876385354,20.27757989821935,20.0,1000,26.538690376043792,17.28933163785551,4.95243928945756
24,25.507363926809894,24.316488922222234,30.0,10,26.361434818009467,22.916973393209876,6.648531181189218
25,25.201729745218074,21.279689123308643,30.0,50,26.04449912956132,20.205501970543217,5.577357215459852
26,24.882726952390566,21.590184477310366,30.0,100,25.752004174981497,18.64967267622508,5.44170141062306
27,24.584791619888634,21.48737510850826,30.0,150,25.482024148388128,18.545053349635953,5.308947015217376
28,24.30769523175736,21.417789251031216,30.0,200,25.224349420409872,18.257479549642902,5.204825548931381
29,24.041610526782595,20.376105911203023,30.0,500,24.98442770961857,17.57200854383099,4.9754744097694195
30,23.79333043516811,20.371496675383813,30.0,750,24.76065817588087,17.52989685363079,4.976433898279505
31,23.56307549464295,20.257512014688473,30.0,1000,24.547717193336215,17.294343793008228,4.949242766095059
32,23.366113444434447,24.316488922222234,,10,24.473765200361957,22.916973393209876,6.648531181189218
33,23.195371143287037,21.279689123308643,,50,24.286922309714775,20.205501970543217,5.577357215459852
34,23.006607806018135,21.590184477310366,,100,24.111499825320237,18.64967267622508,5.44170141062306
35,22.82699474591587,21.48737510850826,,150,23.94708492546043,18.545053349635953,5.308947015217376
36,22.6573191139744,21.417789251031216,,200,23.786608496043087,18.257479549642902,5.204825548931381
37,22.490683192093872,20.376105911203023,,500,23.635031906585922,17.57200854383099,4.9754744097694195
38,22.333099717597452,20.371496675383813,,750,23.491763708051664,17.52989685363079,4.976433898279505
39,22.185401533116593,20.257512014688473,,1000,23.353133283711667,17.294343793008228,4.949242766095059
