,cv_mse,ext_val_mse,max_depth,n_estimators,rcv_mse,test_mse,train_mse
0,9.880167723938177,12.290721163835109,5.0,10,10.02595949644695,15.378485004340016,7.851953142281585
1,9.684657777097168,12.360263840891351,5.0,50,9.773709443472333,14.9306214891415,7.478118203067174
2,9.543098574317375,11.905285712760996,5.0,100,9.639791933392013,14.80285165615768,7.465653850841657
3,9.45818825463552,11.879585370834578,5.0,150,9.553284146371372,14.763383258630075,7.480103146827238
4,9.408995954039987,11.966259767007314,5.0,200,9.49085758077426,14.670693332980882,7.480800000593062
5,9.384812780621496,11.795881137420315,5.0,500,9.429108265550441,14.660755713038975,7.428702741467354
6,9.360235202131495,11.805922703522153,5.0,750,9.388247558161826,14.731568897845348,7.446607412653026
7,9.342772933212956,11.791252784500216,5.0,1000,9.358508655181733,14.693387575519283,7.425872634906923
8,8.76539323351862,5.214601236330332,10.0,10,8.926140942323636,7.672972576429847,1.8742414087418733
9,8.2694843371294,5.163466068214441,10.0,50,8.50740546381643,7.280706075081686,1.5411543379054904
10,7.870504628439915,5.045783631945751,10.0,100,8.156918996316147,7.221226532357272,1.5242861964148005
11,7.536620112131513,5.332619268717336,10.0,150,7.863312922253647,7.306245594735206,1.5349161257017137
12,7.254287945937826,5.380329098528836,10.0,200,7.60965980389257,7.198284644018427,1.5234334103891003
13,7.017357543188729,5.333055091218024,10.0,500,7.3873208284701315,7.243476392888632,1.4921378780323638
14,6.807773711742418,5.349810197414418,10.0,750,7.1944542021069715,7.197464035394775,1.5070667851513773
15,6.623108950597623,5.332664020560836,10.0,1000,7.025132362071322,7.238821157437714,1.5026047761277601
16,6.464018463906832,5.050266951666666,20.0,10,6.907303664144159,7.507659039916677,1.4486997729583337
17,6.299150449699599,4.644284984215735,20.0,50,6.770960537656994,6.761955283076643,1.1099264037807872
18,6.156645770533383,4.461407098866252,20.0,100,6.643513376856893,6.600243946965037,1.0556306240262303
19,6.0268085995204475,4.631565640778212,20.0,150,6.5283918915193295,6.599686215749239,1.075391119974072
20,5.909619526311403,4.646166144406793,20.0,200,6.420657330482822,6.536896327468044,1.067382075017669
21,5.8060806968064735,4.640026359544851,20.0,500,6.319248575469679,6.5775313005127005,1.0582989837713093
22,5.709207096204776,4.622866235454028,20.0,750,6.2266248515834315,6.542959228128298,1.0599568751425528
23,5.6193406980484975,4.611238526068209,20.0,1000,6.141227007210961,6.589787763530335,1.0597489250593033
24,5.551309897200725,5.050266951666666,30.0,10,6.096459706814905,7.507659039916677,1.4486997729583337
25,5.47225592453544,4.644466620780002,30.0,50,6.033423117238763,6.773858228559974,1.1096155428116663
26,5.402590367962222,4.461503703633321,30.0,100,5.971131815099955,6.609693255799101,1.056051053392916
27,5.336775040378198,4.6315423482281695,30.0,150,5.912964761102662,6.605955229989193,1.0756262086765715
28,5.275704804804099,4.646188478819227,30.0,200,5.856212356836344,6.541589573211561,1.0675577155481635
29,5.220913075174314,4.641634448593829,30.0,500,5.800743839849482,6.5817017474638355,1.0585710846667022
30,5.167919774290224,4.6239347327213185,30.0,750,5.74880360834336,6.545692441366388,1.060137488224618
31,5.117435770904101,4.613526369497303,30.0,1000,5.699732186201992,6.592001438218174,1.0601550036679022
32,5.081106525629861,5.050266951666666,,10,5.679196195629492,7.507659039916677,1.4486997729583337
33,5.0344829986379045,4.644466620780002,,50,5.643264200988486,6.773858228559974,1.1096155428116663
34,4.993248795735638,4.461503703633321,,100,5.60635830837427,6.609693255799101,1.056051053392916
35,4.953429695732134,4.6315423482281695,,150,5.571249863785422,6.605955229989193,1.0756262086765715
36,4.915924520407732,4.646188478819227,,200,5.53600378739607,6.541589573211561,1.0675577155481635
37,4.882135793973597,4.641634448593829,,500,5.500639394233818,6.5817017474638355,1.0585710846667022
38,4.848699510737544,4.6239347327213185,,750,5.46704855497551,6.545692441366388,1.060137488224618
39,4.816292814617462,4.613526369497303,,1000,5.434835293596609,6.592001438218174,1.0601550036679022
