,cv_mse,ext_val_mse,max_depth,n_estimators,rcv_mse,test_mse,train_mse
0,40.7981171262861,27.201174544313595,5.0,10,40.9259249093369,68.96252682842298,21.784785346176516
1,39.078528160332624,25.71321304171857,5.0,50,39.21998838973218,58.1084009492223,18.398938857934116
2,38.5128912142095,24.915446181232845,5.0,100,38.60999696791561,57.01711979207881,17.684598992972994
3,38.25969436828787,25.113538856043604,5.0,150,38.03196324500978,56.528891149580026,17.726047865853634
4,38.14479757666729,25.678502393168017,5.0,200,37.72642017723867,56.104593792992645,18.03738324775965
5,38.00124156019216,26.162069985999477,5.0,500,37.51539700810394,56.21998648854378,18.13871472085324
6,37.87842960691549,25.739767611507276,5.0,750,37.32596858707626,55.19456661568533,18.102208481896746
7,37.751454515386726,24.836054350236576,5.0,1000,37.20563021789508,54.79098798229323,17.87057071022964
8,36.79079268408337,11.720703235524336,10.0,10,36.669966966205386,65.46469798337151,6.99446428337503
9,35.75903773976312,18.181662888555948,10.0,50,35.773509016438226,57.07549427573603,6.412062041006408
10,34.855699064366156,17.87282851274694,10.0,100,34.995343204318814,54.989785088798286,6.147193465240461
11,34.09945740236866,17.05256916679192,10.0,150,34.300490763737805,53.55116081805214,5.914424976133834
12,33.44952490802109,17.661950674571916,10.0,200,33.66949195048278,52.7267924914502,6.104414388086727
13,32.88503930033609,17.48526678140798,10.0,500,33.10729731686316,51.48679805413742,5.990651845566167
14,32.38837327427516,17.039889744802597,10.0,750,32.60952577545891,50.49341657118927,6.0057314699033215
15,31.94628278110421,16.51205498049972,10.0,1000,32.17717323670746,50.27808356773871,5.9141163507291195
16,31.706836466529452,11.410810500000007,20.0,10,32.30939124043055,62.36193996666665,6.556837366666672
17,31.415597269953743,18.15213987999998,20.0,50,32.05177218835372,55.76438800000006,6.188705201499984
18,31.11388258856802,17.648789883333315,20.0,100,31.77609338930252,55.12607496000002,5.9653708457499715
19,30.841015300216462,16.570625077777805,20.0,150,31.485669482117814,52.25309925333326,5.646653028222233
20,30.590731410028084,17.092312086000064,20.0,200,31.197868957163234,51.46265048754144,5.822660669895882
21,30.363189567643637,17.36449245981318,20.0,500,30.93559020515262,50.925951020499596,5.834875229650064
22,30.14995840519004,16.889208756758386,20.0,750,30.688784180444944,49.557904851660055,5.846588837626562
23,29.94682158501856,16.33727622401672,20.0,1000,30.469743854927234,49.2795861646915,5.747292845026918
24,29.863976538951157,11.410810500000007,30.0,10,30.627949272730145,62.36193996666665,6.556837366666672
25,29.733228630844064,18.15213987999998,30.0,50,30.51426846620389,55.76438800000006,6.188705201499984
26,29.583220841687798,17.648789883333315,30.0,100,30.377216856580816,55.12607496000002,5.9653708457499715
27,29.442982126682416,16.570625077777805,30.0,150,30.21973108476038,52.25309925333326,5.646653028222233
28,29.309950108736828,17.092312086000064,30.0,200,30.054976856253862,51.46265048754144,5.822660669895882
29,29.185778801031276,17.36449245981318,30.0,500,29.90073550814306,50.925951020499596,5.834875229650064
30,29.06555602781126,16.889208756758386,30.0,750,29.75100377036026,49.557904851660055,5.846588837626562
31,28.947090986975745,16.33727622401672,30.0,1000,29.616029164037116,49.2795861646915,5.747292845026918
32,28.91462445504719,11.410810500000007,,10,29.761751895429928,62.36193996666665,6.556837366666672
33,28.842562880727172,18.15213987999998,,50,29.700295907418685,55.76438800000006,6.188705201499984
34,28.752290179095684,17.648789883333315,,100,29.6178267388176,55.12607496000002,5.9653708457499715
35,28.666297030274603,16.570625077777805,,150,29.516431975117353,52.25309925333326,5.646653028222233
36,28.583020180976927,17.092312086000064,,200,29.406308366548547,51.46265048754144,5.822660669895882
37,28.50411993615044,17.36449245981318,,500,29.30160910461121,50.925951020499596,5.834875229650064
38,28.426036677049424,16.889208756758386,,750,29.197953784925694,49.557904851660055,5.846588837626562
39,28.347252628150056,16.33727622401672,,1000,29.103800349503043,49.2795861646915,5.747292845026918
