,cv_mse,ext_val_mse,max_depth,n_estimators,rcv_mse,test_mse,train_mse
0,7.673953870253682,6.918085719501717,5.0,10,6.572028557523737,11.454201529535776,5.2256681008271375
1,7.465245735364287,5.876216093155408,5.0,50,6.921338486591486,10.247969635995153,4.521019589022689
2,7.359780479742541,5.771461993926508,5.0,100,7.015652462237558,9.623914976381197,4.503575947193342
3,7.2990653407957256,5.7219565046949485,5.0,150,7.05222808240355,10.024957854285232,4.550276313301718
4,7.26258815575183,5.638583051585385,5.0,200,7.053741559458773,9.798964638005113,4.495779059949049
5,7.242446603611918,5.875410834563417,5.0,500,7.081900329451576,9.575439628755303,4.432712754014721
6,7.228690797705468,5.906385521600321,5.0,750,7.098183195062685,9.567495300683502,4.472227429389047
7,7.213560516129512,5.837627823554009,5.0,1000,7.11518171319795,9.575990999824958,4.476913532787476
8,6.9824260262210895,4.117213669687767,10.0,10,6.891695791066756,5.596880857599668,1.841860602303593
9,6.792282864005431,3.4624906655817087,10.0,50,6.7527220058731,5.435310950996169,1.312705840168735
10,6.624673014406306,3.598177979274702,10.0,100,6.646732212878327,5.411765420682078,1.3403094537972418
11,6.479202553668609,3.576640941969678,10.0,150,6.55266403843562,5.649718942128002,1.3094676496222388
12,6.355346692662127,3.4434317177701974,10.0,200,6.465975289062292,5.439891391565583,1.259836337627847
13,6.251981761995531,3.691752671058613,10.0,500,6.401005711586603,5.406421178494897,1.2556004768045355
14,6.164034009593138,3.6481946985860265,10.0,750,6.341842313243405,5.438578074370713,1.2473415617663481
15,6.085208353434419,3.6276685126498145,10.0,1000,6.2904337830724515,5.381267931718364,1.252069147652811
16,6.027639120754453,3.337237706999992,20.0,10,6.223656530415528,5.448375700166658,1.616726499291666
17,5.973792353290316,3.2447013347066522,20.0,50,6.1872493097711745,5.469037705739949,1.2579399713533421
18,5.9205983914653455,3.554523115176644,20.0,100,6.155840634770312,5.284610326131616,1.2997613345170762
19,5.870340983132107,3.514129761388168,20.0,150,6.125035495787203,5.635089758014065,1.2642137694586737
20,5.823675899254345,3.4015585802135293,20.0,200,6.09169204278914,5.396111650573489,1.2121616313643533
21,5.781574228259634,3.662511350159284,20.0,500,6.067914980133997,5.38247499511117,1.2149228986507485
22,5.7437660876219825,3.6267208870474876,20.0,750,6.043880272130265,5.379848357403158,1.1985368067474333
23,5.708169866039875,3.590740360222057,20.0,1000,6.02225719210236,5.361226053457319,1.203337717649453
24,5.684104327313281,3.337237706999992,30.0,10,5.987575723934456,5.448375700166658,1.616726499291666
25,5.660038672662767,3.2447013347066522,30.0,50,5.9714507560453285,5.469037705739949,1.2579399713533421
26,5.634226391401772,3.554523115176644,30.0,100,5.9573408941456805,5.284610326131616,1.2997613345170762
27,5.608555814023158,3.514129761388168,30.0,150,5.94242649989434,5.635089758014065,1.2642137694586737
28,5.583790931529225,3.4015585802135293,30.0,200,5.924578102754117,5.396111650573489,1.2121616313643533
29,5.560912538390608,3.662511350159284,30.0,500,5.91271205480818,5.38247499511117,1.2149228986507485
30,5.539979456300383,3.6267208870474876,30.0,750,5.899886398073985,5.379848357403158,1.1985368067474333
31,5.519650622342601,3.590740360222057,30.0,1000,5.888168896617316,5.361226053457319,1.203337717649453
32,5.507131857964795,3.337237706999992,,10,5.865958338777541,5.448375700166658,1.616726499291666
33,5.493933782918772,3.2447013347066522,,50,5.857204462896353,5.469037705739949,1.2579399713533421
34,5.478767305652975,3.554523115176644,,100,5.8495838920923084,5.284610326131616,1.2997613345170762
35,5.4631196089626295,3.514129761388168,,150,5.840977057731639,5.635089758014065,1.2642137694586737
36,5.447640003901453,3.4015585802135293,,200,5.829729650301806,5.396111650573489,1.2121616313643533
37,5.433161033729592,3.662511350159284,,500,5.822857729619548,5.38247499511117,1.2149228986507485
38,5.419797596803029,3.6267208870474876,,750,5.8149669338869465,5.379848357403158,1.1985368067474333
39,5.406539076124238,3.590740360222057,,1000,5.807715919326288,5.361226053457319,1.203337717649453
